,File,Start,End,Roll Amount,Label,2D Predictions,Resnet Predictions
434,2024-05-20_10_53_33.wav,1041600,1044000,0,0,0,0
435,2024-05-20_10_53_33.wav,1044000,1046400,0,0,0,0
436,2024-05-20_10_53_33.wav,1046400,1048800,0,0,0,0
437,2024-05-20_10_53_33.wav,1048800,1051200,0,0,0,0
438,2024-05-20_10_53_33.wav,1051200,1053600,0,0,0,0
439,2024-05-20_10_53_33.wav,1053600,1056000,0,0,0,0
440,2024-05-20_10_53_33.wav,1056000,1058400,0,0,0,0
441,2024-05-20_10_53_33.wav,1058400,1060800,0,0,0,0
442,2024-05-20_10_53_33.wav,1060800,1063200,0,0,0,0
443,2024-05-20_10_53_33.wav,1063200,1065600,0,0,0,0
444,2024-05-20_10_53_33.wav,1065600,1068000,0,0,0,0
445,2024-05-20_10_53_33.wav,1068000,1070400,0,0,0,0
446,2024-05-20_10_53_33.wav,1070400,1072800,0,0,0,0
447,2024-05-20_10_53_33.wav,1072800,1075200,0,0,0,0
448,2024-05-20_10_53_33.wav,1075200,1077600,0,0,0,0
449,2024-05-20_10_53_33.wav,1077600,1080000,0,0,0,0
450,2024-05-20_10_53_33.wav,1080000,1082400,0,0,0,0
451,2024-05-20_10_53_33.wav,1082400,1084800,0,0,0,0
452,2024-05-20_10_53_33.wav,1084800,1087200,0,0,0,0
453,2024-05-20_10_53_33.wav,1087200,1089600,0,0,0,0
454,2024-05-20_10_53_33.wav,1089600,1092000,0,0,0,0
455,2024-05-20_10_53_33.wav,1092000,1094400,0,0,0,0
456,2024-05-20_10_53_33.wav,1094400,1096800,0,0,0,0
457,2024-05-20_10_53_33.wav,1096800,1099200,0,0,0,0
458,2024-05-20_10_53_33.wav,1099200,1101600,0,0,0,0
459,2024-05-20_10_53_33.wav,1101600,1104000,0,0,0,0
460,2024-05-20_10_53_33.wav,1104000,1106400,0,0,0,0
461,2024-05-20_10_53_33.wav,1106400,1108800,0,0,0,0
462,2024-05-20_10_53_33.wav,1108800,1111200,0,0,0,0
463,2024-05-20_10_53_33.wav,1111200,1113600,0,0,0,0
464,2024-05-20_10_53_33.wav,1113600,1116000,0,0,0,0
465,2024-05-20_10_53_33.wav,1116000,1118400,0,0,0,0
466,2024-05-20_10_53_33.wav,1118400,1120800,0,0,0,0
467,2024-05-20_10_53_33.wav,1120800,1123200,0,0,0,0
468,2024-05-20_10_53_33.wav,1123200,1125600,0,0,0,0
469,2024-05-20_10_53_33.wav,1125600,1128000,0,0,0,0
470,2024-05-20_10_53_33.wav,1128000,1130400,0,0,0,0
471,2024-05-20_10_53_33.wav,1130400,1132800,0,0,0,0
472,2024-05-20_10_53_33.wav,1132800,1135200,0,0,0,0
473,2024-05-20_10_53_33.wav,1135200,1137600,0,0,0,0
474,2024-05-20_10_53_33.wav,1137600,1140000,0,0,0,0
475,2024-05-20_10_53_33.wav,1140000,1142400,0,0,0,0
476,2024-05-20_10_53_33.wav,1142400,1144800,0,0,0,0
477,2024-05-20_10_53_33.wav,1144800,1147200,0,0,0,0
478,2024-05-20_10_53_33.wav,1147200,1149600,0,0,0,0
479,2024-05-20_10_53_33.wav,1149600,1152000,0,0,0,0
480,2024-05-20_10_53_33.wav,1152000,1154400,0,0,0,0
481,2024-05-20_10_53_33.wav,1154400,1156800,0,0,0,0
482,2024-05-20_10_53_33.wav,1156800,1159200,0,0,0,0
483,2024-05-20_10_53_33.wav,1159200,1161600,0,0,0,0
484,2024-05-20_10_53_33.wav,1161600,1164000,0,0,0,0
485,2024-05-20_10_53_33.wav,1164000,1166400,0,0,0,0
486,2024-05-20_10_53_33.wav,1166400,1168800,0,0,0,0
487,2024-05-20_10_53_33.wav,1168800,1171200,0,0,0,0
488,2024-05-20_10_53_33.wav,1171200,1173600,0,0,0,0
489,2024-05-20_10_53_33.wav,1173600,1176000,0,0,0,0
490,2024-05-20_10_53_33.wav,1176000,1178400,0,0,0,0
491,2024-05-20_10_53_33.wav,1178400,1180800,0,0,1,0
492,2024-05-20_10_53_33.wav,1180800,1183200,0,0,0,0
493,2024-05-20_10_53_33.wav,1183200,1185600,0,0,0,0
494,2024-05-20_10_53_33.wav,1185600,1188000,0,0,1,0
495,2024-05-20_10_53_33.wav,1188000,1190400,0,0,0,0
496,2024-05-20_10_53_33.wav,1190400,1192800,0,0,0,1
497,2024-05-20_10_53_33.wav,1192800,1195200,0,0,0,0
498,2024-05-20_10_53_33.wav,1195200,1197600,0,0,1,0
499,2024-05-20_10_53_33.wav,1197600,1200000,0,0,0,0
500,2024-05-20_10_53_33.wav,1200000,1202400,0,0,0,0
501,2024-05-20_10_53_33.wav,1202400,1204800,0,0,0,0
502,2024-05-20_10_53_33.wav,1204800,1207200,0,0,0,0
503,2024-05-20_10_53_33.wav,1207200,1209600,0,0,0,0
504,2024-05-20_10_53_33.wav,1209600,1212000,0,0,0,0
505,2024-05-20_10_53_33.wav,1212000,1214400,0,0,0,0
506,2024-05-20_10_53_33.wav,1214400,1216800,0,0,0,0
507,2024-05-20_10_53_33.wav,1216800,1219200,0,0,0,0
508,2024-05-20_10_53_33.wav,1219200,1221600,0,0,0,0
509,2024-05-20_10_53_33.wav,1221600,1224000,0,0,0,0
510,2024-05-20_10_53_33.wav,1224000,1226400,0,0,0,0
511,2024-05-20_10_53_33.wav,1226400,1228800,0,0,0,0
512,2024-05-20_10_53_33.wav,1228800,1231200,0,0,0,0
513,2024-05-20_10_53_33.wav,1231200,1233600,0,0,0,0
514,2024-05-20_10_53_33.wav,1233600,1236000,0,0,0,0
515,2024-05-20_10_53_33.wav,1236000,1238400,0,0,0,0
516,2024-05-20_10_53_33.wav,1238400,1240800,0,0,0,0
517,2024-05-20_10_53_33.wav,1240800,1243200,0,0,0,0
518,2024-05-20_10_53_33.wav,1243200,1245600,0,0,0,0
519,2024-05-20_10_53_33.wav,1245600,1248000,0,0,0,0
520,2024-05-20_10_53_33.wav,1248000,1250400,0,0,0,0
521,2024-05-20_10_53_33.wav,1250400,1252800,0,0,0,0
522,2024-05-20_10_53_33.wav,1252800,1255200,0,0,0,0
523,2024-05-20_10_53_33.wav,1255200,1257600,0,0,0,0
524,2024-05-20_10_53_33.wav,1257600,1260000,0,0,0,0
525,2024-05-20_10_53_33.wav,1260000,1262400,0,0,0,0
526,2024-05-20_10_53_33.wav,1262400,1264800,0,0,0,0
527,2024-05-20_10_53_33.wav,1264800,1267200,0,1,1,1
528,2024-05-20_10_53_33.wav,1267200,1269600,0,0,0,0
529,2024-05-20_10_53_33.wav,1269600,1272000,0,0,0,0
530,2024-05-20_10_53_33.wav,1272000,1274400,0,0,0,0
531,2024-05-20_10_53_33.wav,1274400,1276800,0,0,0,1
532,2024-05-20_10_53_33.wav,1276800,1279200,0,0,0,0
533,2024-05-20_10_53_33.wav,1279200,1281600,0,0,0,0
534,2024-05-20_10_53_33.wav,1281600,1284000,0,0,0,0
535,2024-05-20_10_53_33.wav,1284000,1286400,0,0,0,0
536,2024-05-20_10_53_33.wav,1286400,1288800,0,0,0,0
537,2024-05-20_10_53_33.wav,1288800,1291200,0,0,0,0
538,2024-05-20_10_53_33.wav,1291200,1293600,0,0,0,0
539,2024-05-20_10_53_33.wav,1293600,1296000,0,0,0,0
540,2024-05-20_10_53_33.wav,1296000,1298400,0,0,0,0
541,2024-05-20_10_53_33.wav,1298400,1300800,0,0,0,0
542,2024-05-20_10_53_33.wav,1300800,1303200,0,0,0,0
543,2024-05-20_10_53_33.wav,1303200,1305600,0,0,0,0
544,2024-05-20_10_53_33.wav,1305600,1308000,0,0,0,0
545,2024-05-20_10_53_33.wav,1308000,1310400,0,0,0,0
546,2024-05-20_10_53_33.wav,1310400,1312800,0,0,0,0
547,2024-05-20_10_53_33.wav,1312800,1315200,0,0,0,0
548,2024-05-20_10_53_33.wav,1315200,1317600,0,0,0,0
549,2024-05-20_10_53_33.wav,1317600,1320000,0,0,0,0
550,2024-05-20_10_53_33.wav,1320000,1322400,0,0,0,0
551,2024-05-20_10_53_33.wav,1322400,1324800,0,0,0,0
552,2024-05-20_10_53_33.wav,1324800,1327200,0,0,0,0
553,2024-05-20_10_53_33.wav,1327200,1329600,0,0,0,0
554,2024-05-20_10_53_33.wav,1329600,1332000,0,0,1,0
555,2024-05-20_10_53_33.wav,1332000,1334400,0,1,0,0
556,2024-05-20_10_53_33.wav,1334400,1336800,0,0,0,0
557,2024-05-20_10_53_33.wav,1336800,1339200,0,0,0,0
558,2024-05-20_10_53_33.wav,1339200,1341600,0,0,0,0
559,2024-05-20_10_53_33.wav,1341600,1344000,0,0,0,0
560,2024-05-20_10_53_33.wav,1344000,1346400,0,0,0,0
561,2024-05-20_10_53_33.wav,1346400,1348800,0,0,0,0
562,2024-05-20_10_53_33.wav,1348800,1351200,0,0,0,0
563,2024-05-20_10_53_33.wav,1351200,1353600,0,0,0,0
564,2024-05-20_10_53_33.wav,1353600,1356000,0,0,0,0
565,2024-05-20_10_53_33.wav,1356000,1358400,0,0,0,0
566,2024-05-20_10_53_33.wav,1358400,1360800,0,0,0,0
567,2024-05-20_10_53_33.wav,1360800,1363200,0,0,0,0
568,2024-05-20_10_53_33.wav,1363200,1365600,0,0,0,0
569,2024-05-20_10_53_33.wav,1365600,1368000,0,0,0,0
570,2024-05-20_10_53_33.wav,1368000,1370400,0,0,0,0
571,2024-05-20_10_53_33.wav,1370400,1372800,0,0,0,0
572,2024-05-20_10_53_33.wav,1372800,1375200,0,0,0,0
573,2024-05-20_10_53_33.wav,1375200,1377600,0,0,0,0
574,2024-05-20_10_53_33.wav,1377600,1380000,0,0,0,0
575,2024-05-20_10_53_33.wav,1380000,1382400,0,0,0,0
576,2024-05-20_10_53_33.wav,1382400,1384800,0,0,0,0
577,2024-05-20_10_53_33.wav,1384800,1387200,0,0,0,0
578,2024-05-20_10_53_33.wav,1387200,1389600,0,0,0,0
579,2024-05-20_10_53_33.wav,1389600,1392000,0,0,0,0
580,2024-05-20_10_53_33.wav,1392000,1394400,0,0,0,0
581,2024-05-20_10_53_33.wav,1394400,1396800,0,0,0,0
582,2024-05-20_10_53_33.wav,1396800,1399200,0,0,0,0
583,2024-05-20_10_53_33.wav,1399200,1401600,0,0,0,0
584,2024-05-20_10_53_33.wav,1401600,1404000,0,0,0,0
585,2024-05-20_10_53_33.wav,1404000,1406400,0,0,0,0
586,2024-05-20_10_53_33.wav,1406400,1408800,0,0,0,0
587,2024-05-20_10_53_33.wav,1408800,1411200,0,0,0,0
588,2024-05-20_10_53_33.wav,1411200,1413600,0,0,0,0
589,2024-05-20_10_53_33.wav,1413600,1416000,0,0,0,0
590,2024-05-20_10_53_33.wav,1416000,1418400,0,0,0,0
591,2024-05-20_10_53_33.wav,1418400,1420800,0,0,0,0
592,2024-05-20_10_53_33.wav,1420800,1423200,0,0,0,0
593,2024-05-20_10_53_33.wav,1423200,1425600,0,0,0,0
594,2024-05-20_10_53_33.wav,1425600,1428000,0,0,0,0
595,2024-05-20_10_53_33.wav,1428000,1430400,0,0,0,0
596,2024-05-20_10_53_33.wav,1430400,1432800,0,0,0,0
597,2024-05-20_10_53_33.wav,1432800,1435200,0,0,0,0
598,2024-05-20_10_53_33.wav,1435200,1437600,0,0,0,0
599,2024-05-20_10_53_33.wav,1437600,1440000,0,0,0,0
600,2024-05-20_10_59_37.wav,0,2400,0,0,0,0
601,2024-05-20_10_59_37.wav,2400,4800,0,0,0,0
602,2024-05-20_10_59_37.wav,4800,7200,0,0,0,0
603,2024-05-20_10_59_37.wav,7200,9600,0,0,0,0
604,2024-05-20_10_59_37.wav,9600,12000,0,0,0,0
605,2024-05-20_10_59_37.wav,12000,14400,0,0,0,0
606,2024-05-20_10_59_37.wav,14400,16800,0,0,0,0
607,2024-05-20_10_59_37.wav,16800,19200,0,0,0,0
608,2024-05-20_10_59_37.wav,19200,21600,0,0,0,0
609,2024-05-20_10_59_37.wav,21600,24000,0,0,0,0
610,2024-05-20_10_59_37.wav,24000,26400,0,0,0,0
611,2024-05-20_10_59_37.wav,26400,28800,0,0,0,0
612,2024-05-20_10_59_37.wav,28800,31200,0,0,0,0
613,2024-05-20_10_59_37.wav,31200,33600,0,0,0,0
614,2024-05-20_10_59_37.wav,33600,36000,0,0,0,0
615,2024-05-20_10_59_37.wav,36000,38400,0,0,0,0
616,2024-05-20_10_59_37.wav,38400,40800,0,0,0,0
617,2024-05-20_10_59_37.wav,40800,43200,0,0,0,0
618,2024-05-20_10_59_37.wav,43200,45600,0,0,0,0
619,2024-05-20_10_59_37.wav,45600,48000,0,0,0,0
620,2024-05-20_10_59_37.wav,48000,50400,0,0,0,0
621,2024-05-20_10_59_37.wav,50400,52800,0,0,0,0
622,2024-05-20_10_59_37.wav,52800,55200,0,0,0,0
623,2024-05-20_10_59_37.wav,55200,57600,0,0,0,0
624,2024-05-20_10_59_37.wav,57600,60000,0,0,0,0
625,2024-05-20_10_59_37.wav,60000,62400,0,0,0,0
626,2024-05-20_10_59_37.wav,62400,64800,0,0,0,0
627,2024-05-20_10_59_37.wav,64800,67200,0,0,0,0
628,2024-05-20_10_59_37.wav,67200,69600,0,0,0,0
629,2024-05-20_10_59_37.wav,69600,72000,0,0,0,0
630,2024-05-20_10_59_37.wav,72000,74400,0,0,0,0
631,2024-05-20_10_59_37.wav,74400,76800,0,0,0,0
632,2024-05-20_10_59_37.wav,76800,79200,0,0,0,0
633,2024-05-20_10_59_37.wav,79200,81600,0,0,0,0
634,2024-05-20_10_59_37.wav,81600,84000,0,0,0,0
635,2024-05-20_10_59_37.wav,84000,86400,0,0,0,0
636,2024-05-20_10_59_37.wav,86400,88800,0,0,0,0
637,2024-05-20_10_59_37.wav,88800,91200,0,0,0,0
638,2024-05-20_10_59_37.wav,91200,93600,0,0,0,0
639,2024-05-20_10_59_37.wav,93600,96000,0,0,0,0
640,2024-05-20_10_59_37.wav,96000,98400,0,0,0,0
641,2024-05-20_10_59_37.wav,98400,100800,0,0,0,0
642,2024-05-20_10_59_37.wav,100800,103200,0,0,0,0
643,2024-05-20_10_59_37.wav,103200,105600,0,0,0,0
644,2024-05-20_10_59_37.wav,105600,108000,0,0,0,0
645,2024-05-20_10_59_37.wav,108000,110400,0,0,0,0
646,2024-05-20_10_59_37.wav,110400,112800,0,0,0,0
647,2024-05-20_10_59_37.wav,112800,115200,0,0,0,0
648,2024-05-20_10_59_37.wav,115200,117600,0,0,0,0
649,2024-05-20_10_59_37.wav,117600,120000,0,0,0,0
650,2024-05-20_10_59_37.wav,120000,122400,0,0,0,0
651,2024-05-20_10_59_37.wav,122400,124800,0,0,0,0
652,2024-05-20_10_59_37.wav,124800,127200,0,0,0,0
653,2024-05-20_10_59_37.wav,127200,129600,0,0,0,0
654,2024-05-20_10_59_37.wav,129600,132000,0,0,0,0
655,2024-05-20_10_59_37.wav,132000,134400,0,0,0,0
656,2024-05-20_10_59_37.wav,134400,136800,0,0,0,0
657,2024-05-20_10_59_37.wav,136800,139200,0,0,0,0
658,2024-05-20_10_59_37.wav,139200,141600,0,0,0,0
659,2024-05-20_10_59_37.wav,141600,144000,0,0,0,0
660,2024-05-20_10_59_37.wav,144000,146400,0,0,0,0
661,2024-05-20_10_59_37.wav,146400,148800,0,0,0,0
662,2024-05-20_10_59_37.wav,148800,151200,0,0,0,0
663,2024-05-20_10_59_37.wav,151200,153600,0,0,0,0
664,2024-05-20_10_59_37.wav,153600,156000,0,0,0,0
665,2024-05-20_10_59_37.wav,156000,158400,0,0,0,0
666,2024-05-20_10_59_37.wav,158400,160800,0,0,0,0
667,2024-05-20_10_59_37.wav,160800,163200,0,0,0,0
668,2024-05-20_10_59_37.wav,163200,165600,0,1,1,1
669,2024-05-20_10_59_37.wav,165600,168000,0,0,0,0
670,2024-05-20_10_59_37.wav,168000,170400,0,0,0,0
671,2024-05-20_10_59_37.wav,170400,172800,0,0,0,0
672,2024-05-20_10_59_37.wav,172800,175200,0,0,0,0
673,2024-05-20_10_59_37.wav,175200,177600,0,0,0,0
674,2024-05-20_10_59_37.wav,177600,180000,0,0,0,0
675,2024-05-20_10_59_37.wav,180000,182400,0,0,0,0
676,2024-05-20_10_59_37.wav,182400,184800,0,0,0,0
677,2024-05-20_10_59_37.wav,184800,187200,0,1,1,1
678,2024-05-20_10_59_37.wav,187200,189600,0,0,0,0
679,2024-05-20_10_59_37.wav,189600,192000,0,0,0,0
680,2024-05-20_10_59_37.wav,192000,194400,0,0,0,0
681,2024-05-20_10_59_37.wav,194400,196800,0,0,0,0
682,2024-05-20_10_59_37.wav,196800,199200,0,0,0,0
683,2024-05-20_10_59_37.wav,199200,201600,0,0,0,0
684,2024-05-20_10_59_37.wav,201600,204000,0,0,0,0
685,2024-05-20_10_59_37.wav,204000,206400,0,0,0,0
686,2024-05-20_10_59_37.wav,206400,208800,0,0,0,0
687,2024-05-20_10_59_37.wav,208800,211200,0,0,0,0
688,2024-05-20_10_59_37.wav,211200,213600,0,0,0,0
689,2024-05-20_10_59_37.wav,213600,216000,0,0,0,0
690,2024-05-20_10_59_37.wav,216000,218400,0,0,0,0
691,2024-05-20_10_59_37.wav,218400,220800,0,0,0,0
692,2024-05-20_10_59_37.wav,220800,223200,0,0,0,0
693,2024-05-20_10_59_37.wav,223200,225600,0,0,0,0
694,2024-05-20_10_59_37.wav,225600,228000,0,0,0,0
695,2024-05-20_10_59_37.wav,228000,230400,0,0,0,0
696,2024-05-20_10_59_37.wav,230400,232800,0,0,0,0
697,2024-05-20_10_59_37.wav,232800,235200,0,0,0,0
698,2024-05-20_10_59_37.wav,235200,237600,0,0,0,0
699,2024-05-20_10_59_37.wav,237600,240000,0,0,0,0
700,2024-05-20_10_59_37.wav,240000,242400,0,0,0,0
701,2024-05-20_10_59_37.wav,242400,244800,0,0,0,0
702,2024-05-20_10_59_37.wav,244800,247200,0,0,0,0
703,2024-05-20_10_59_37.wav,247200,249600,0,0,0,0
704,2024-05-20_10_59_37.wav,249600,252000,0,0,0,0
705,2024-05-20_10_59_37.wav,252000,254400,0,0,0,0
706,2024-05-20_10_59_37.wav,254400,256800,0,0,0,0
707,2024-05-20_10_59_37.wav,256800,259200,0,0,0,0
708,2024-05-20_10_59_37.wav,259200,261600,0,0,0,0
709,2024-05-20_10_59_37.wav,261600,264000,0,0,0,0
710,2024-05-20_10_59_37.wav,264000,266400,0,0,0,0
711,2024-05-20_10_59_37.wav,266400,268800,0,0,0,0
712,2024-05-20_10_59_37.wav,268800,271200,0,0,0,0
713,2024-05-20_10_59_37.wav,271200,273600,0,0,0,0
714,2024-05-20_10_59_37.wav,273600,276000,0,0,0,0
715,2024-05-20_10_59_37.wav,276000,278400,0,0,0,0
716,2024-05-20_10_59_37.wav,278400,280800,0,0,0,0
717,2024-05-20_10_59_37.wav,280800,283200,0,0,0,0
718,2024-05-20_10_59_37.wav,283200,285600,0,0,0,0
719,2024-05-20_10_59_37.wav,285600,288000,0,0,0,0
720,2024-05-20_10_59_37.wav,288000,290400,0,0,0,0
721,2024-05-20_10_59_37.wav,290400,292800,0,0,0,0
722,2024-05-20_10_59_37.wav,292800,295200,0,0,0,0
723,2024-05-20_10_59_37.wav,295200,297600,0,0,0,0
724,2024-05-20_10_59_37.wav,297600,300000,0,0,0,0
725,2024-05-20_10_59_37.wav,300000,302400,0,0,0,0
726,2024-05-20_10_59_37.wav,302400,304800,0,0,0,0
727,2024-05-20_10_59_37.wav,304800,307200,0,0,0,0
728,2024-05-20_10_59_37.wav,307200,309600,0,0,0,0
729,2024-05-20_10_59_37.wav,309600,312000,0,0,0,0
730,2024-05-20_10_59_37.wav,312000,314400,0,0,0,0
731,2024-05-20_10_59_37.wav,314400,316800,0,0,0,0
732,2024-05-20_10_59_37.wav,316800,319200,0,0,0,0
733,2024-05-20_10_59_37.wav,319200,321600,0,0,0,0
734,2024-05-20_10_59_37.wav,321600,324000,0,0,0,0
735,2024-05-20_10_59_37.wav,324000,326400,0,0,0,0
736,2024-05-20_10_59_37.wav,326400,328800,0,0,0,0
737,2024-05-20_10_59_37.wav,328800,331200,0,0,0,0
738,2024-05-20_10_59_37.wav,331200,333600,0,0,0,0
739,2024-05-20_10_59_37.wav,333600,336000,0,0,0,0
740,2024-05-20_10_59_37.wav,336000,338400,0,0,0,0
741,2024-05-20_10_59_37.wav,338400,340800,0,0,0,0
742,2024-05-20_10_59_37.wav,340800,343200,0,0,0,0
743,2024-05-20_10_59_37.wav,343200,345600,0,0,0,0
744,2024-05-20_10_59_37.wav,345600,348000,0,0,0,0
745,2024-05-20_10_59_37.wav,348000,350400,0,0,0,0
746,2024-05-20_10_59_37.wav,350400,352800,0,0,0,0
747,2024-05-20_10_59_37.wav,352800,355200,0,0,0,0
748,2024-05-20_10_59_37.wav,355200,357600,0,0,0,0
749,2024-05-20_10_59_37.wav,357600,360000,0,0,0,0
750,2024-05-20_10_59_37.wav,360000,362400,0,0,0,0
751,2024-05-20_10_59_37.wav,362400,364800,0,0,0,0
752,2024-05-20_10_59_37.wav,364800,367200,0,0,0,0
753,2024-05-20_10_59_37.wav,367200,369600,0,0,0,0
754,2024-05-20_10_59_37.wav,369600,372000,0,0,0,0
755,2024-05-20_10_59_37.wav,372000,374400,0,0,0,0
756,2024-05-20_10_59_37.wav,374400,376800,0,0,0,0
757,2024-05-20_10_59_37.wav,376800,379200,0,0,0,0
758,2024-05-20_10_59_37.wav,379200,381600,0,0,0,0
759,2024-05-20_10_59_37.wav,381600,384000,0,0,0,0
760,2024-05-20_10_59_37.wav,384000,386400,0,0,0,0
761,2024-05-20_10_59_37.wav,386400,388800,0,0,0,0
762,2024-05-20_10_59_37.wav,388800,391200,0,0,0,0
763,2024-05-20_10_59_37.wav,391200,393600,0,0,0,0
764,2024-05-20_10_59_37.wav,393600,396000,0,0,0,0
765,2024-05-20_10_59_37.wav,396000,398400,0,0,0,0
766,2024-05-20_10_59_37.wav,398400,400800,0,0,0,0
767,2024-05-20_10_59_37.wav,400800,403200,0,0,0,0
768,2024-05-20_10_59_37.wav,403200,405600,0,0,0,0
769,2024-05-20_10_59_37.wav,405600,408000,0,0,0,0
770,2024-05-20_10_59_37.wav,408000,410400,0,0,0,0
771,2024-05-20_10_59_37.wav,410400,412800,0,0,0,0
772,2024-05-20_10_59_37.wav,412800,415200,0,0,0,0
773,2024-05-20_10_59_37.wav,415200,417600,0,0,0,0
774,2024-05-20_10_59_37.wav,417600,420000,0,0,0,0
775,2024-05-20_10_59_37.wav,420000,422400,0,0,0,0
776,2024-05-20_10_59_37.wav,422400,424800,0,0,0,0
777,2024-05-20_10_59_37.wav,424800,427200,0,0,0,0
778,2024-05-20_10_59_37.wav,427200,429600,0,0,0,0
779,2024-05-20_10_59_37.wav,429600,432000,0,0,0,0
780,2024-05-20_10_59_37.wav,432000,434400,0,0,0,0
781,2024-05-20_10_59_37.wav,434400,436800,0,0,0,0
782,2024-05-20_10_59_37.wav,436800,439200,0,0,0,0
783,2024-05-20_10_59_37.wav,439200,441600,0,0,0,0
784,2024-05-20_10_59_37.wav,441600,444000,0,0,0,0
785,2024-05-20_10_59_37.wav,444000,446400,0,0,0,0
786,2024-05-20_10_59_37.wav,446400,448800,0,0,0,0
787,2024-05-20_10_59_37.wav,448800,451200,0,0,0,0
788,2024-05-20_10_59_37.wav,451200,453600,0,0,0,0
789,2024-05-20_10_59_37.wav,453600,456000,0,0,0,0
790,2024-05-20_10_59_37.wav,456000,458400,0,0,0,1
791,2024-05-20_10_59_37.wav,458400,460800,0,0,0,0
792,2024-05-20_10_59_37.wav,460800,463200,0,0,0,0
793,2024-05-20_10_59_37.wav,463200,465600,0,0,0,0
794,2024-05-20_10_59_37.wav,465600,468000,0,0,0,0
795,2024-05-20_10_59_37.wav,468000,470400,0,0,0,0
796,2024-05-20_10_59_37.wav,470400,472800,0,0,0,0
797,2024-05-20_10_59_37.wav,472800,475200,0,0,0,0
798,2024-05-20_10_59_37.wav,475200,477600,0,0,0,0
799,2024-05-20_10_59_37.wav,477600,480000,0,0,0,0
800,2024-05-20_10_59_37.wav,480000,482400,0,0,0,0
801,2024-05-20_10_59_37.wav,482400,484800,0,0,0,0
802,2024-05-20_10_59_37.wav,484800,487200,0,0,0,0
803,2024-05-20_10_59_37.wav,487200,489600,0,0,0,0
804,2024-05-20_10_59_37.wav,489600,492000,0,0,0,0
805,2024-05-20_10_59_37.wav,492000,494400,0,0,0,0
806,2024-05-20_10_59_37.wav,494400,496800,0,0,0,0
807,2024-05-20_10_59_37.wav,496800,499200,0,0,0,0
808,2024-05-20_10_59_37.wav,499200,501600,0,0,0,0
809,2024-05-20_10_59_37.wav,501600,504000,0,0,0,0
810,2024-05-20_10_59_37.wav,504000,506400,0,0,0,0
811,2024-05-20_10_59_37.wav,506400,508800,0,0,0,0
812,2024-05-20_10_59_37.wav,508800,511200,0,0,0,0
813,2024-05-20_10_59_37.wav,511200,513600,0,1,0,0
814,2024-05-20_10_59_37.wav,513600,516000,0,0,0,0
815,2024-05-20_10_59_37.wav,516000,518400,0,0,0,0
816,2024-05-20_10_59_37.wav,518400,520800,0,0,0,0
817,2024-05-20_10_59_37.wav,520800,523200,0,1,0,1
818,2024-05-20_10_59_37.wav,523200,525600,0,0,0,0
819,2024-05-20_10_59_37.wav,525600,528000,0,0,0,0
820,2024-05-20_10_59_37.wav,528000,530400,0,0,0,0
821,2024-05-20_10_59_37.wav,530400,532800,0,0,0,0
822,2024-05-20_10_59_37.wav,532800,535200,0,1,1,1
823,2024-05-20_10_59_37.wav,535200,537600,0,0,0,0
824,2024-05-20_10_59_37.wav,537600,540000,0,0,0,0
825,2024-05-20_10_59_37.wav,540000,542400,0,0,0,0
826,2024-05-20_10_59_37.wav,542400,544800,0,0,0,0
827,2024-05-20_10_59_37.wav,544800,547200,0,0,0,0
828,2024-05-20_10_59_37.wav,547200,549600,0,0,0,0
829,2024-05-20_10_59_37.wav,549600,552000,0,0,0,0
830,2024-05-20_10_59_37.wav,552000,554400,0,0,0,0
831,2024-05-20_10_59_37.wav,554400,556800,0,0,0,0
832,2024-05-20_10_59_37.wav,556800,559200,0,0,0,0
833,2024-05-20_10_59_37.wav,559200,561600,0,0,0,0
834,2024-05-20_10_59_37.wav,561600,564000,0,0,0,0
835,2024-05-20_10_59_37.wav,564000,566400,0,0,0,0
836,2024-05-20_10_59_37.wav,566400,568800,0,0,0,0
837,2024-05-20_10_59_37.wav,568800,571200,0,0,0,0
838,2024-05-20_10_59_37.wav,571200,573600,0,0,0,0
839,2024-05-20_10_59_37.wav,573600,576000,0,0,0,0
840,2024-05-20_10_59_37.wav,576000,578400,0,0,0,0
841,2024-05-20_10_59_37.wav,578400,580800,0,0,0,0
842,2024-05-20_10_59_37.wav,580800,583200,0,0,0,0
843,2024-05-20_10_59_37.wav,583200,585600,0,0,0,0
844,2024-05-20_10_59_37.wav,585600,588000,0,0,0,0
845,2024-05-20_10_59_37.wav,588000,590400,0,0,0,0
846,2024-05-20_10_59_37.wav,590400,592800,0,0,0,0
847,2024-05-20_10_59_37.wav,592800,595200,0,0,0,0
848,2024-05-20_10_59_37.wav,595200,597600,0,0,0,0
849,2024-05-20_10_59_37.wav,597600,600000,0,0,0,0
850,2024-05-20_10_59_37.wav,600000,602400,0,0,0,0
851,2024-05-20_10_59_37.wav,602400,604800,0,0,0,0
852,2024-05-20_10_59_37.wav,604800,607200,0,0,0,0
853,2024-05-20_10_59_37.wav,607200,609600,0,0,0,0
854,2024-05-20_10_59_37.wav,609600,612000,0,0,0,0
855,2024-05-20_10_59_37.wav,612000,614400,0,0,0,0
856,2024-05-20_10_59_37.wav,614400,616800,0,0,0,0
857,2024-05-20_10_59_37.wav,616800,619200,0,0,0,0
858,2024-05-20_10_59_37.wav,619200,621600,0,0,0,0
859,2024-05-20_10_59_37.wav,621600,624000,0,0,0,0
