File,Start,End,Roll Amount,Label
2024-05-17_19_39_36.wav,535200,535680,816,1
2024-05-17_19_39_36.wav,535200,535680,864,1
2024-05-17_19_39_36.wav,535200,535680,912,1
2024-05-17_19_39_36.wav,535200,535680,960,1
2024-05-17_19_39_36.wav,535200,535680,1008,1
2024-05-17_19_39_36.wav,535200,535680,1056,1
2024-05-17_19_39_36.wav,535200,535680,1104,1
2024-05-17_19_39_36.wav,535200,535680,1152,1
2024-05-17_19_39_36.wav,535200,535680,1200,1
2024-05-17_19_39_36.wav,535200,535680,1248,1
2024-05-17_19_39_36.wav,535200,535680,1296,1
2024-05-17_19_39_36.wav,535200,535680,1344,1
2024-05-17_19_39_36.wav,535200,535680,1392,1
2024-05-17_19_39_36.wav,535200,535680,1440,1
2024-05-17_19_39_36.wav,535200,535680,1488,1
2024-05-17_19_39_36.wav,535200,535680,1536,1
2024-05-17_19_39_36.wav,535200,535680,1584,1
2024-05-17_19_39_36.wav,535200,535680,1632,1
2024-05-17_19_39_36.wav,535200,535680,1680,1
2024-05-17_19_39_36.wav,535200,535680,1728,1
2024-05-17_19_39_36.wav,535200,535680,1776,1
2024-05-17_19_39_36.wav,535200,535680,1824,1
2024-05-17_19_39_36.wav,535200,535680,1872,1
2024-05-17_19_39_36.wav,535200,535680,1920,1
2024-05-17_19_39_36.wav,535200,535680,1968,1
2024-05-17_19_39_36.wav,535200,535680,2016,1
2024-05-17_19_39_36.wav,535200,535680,2064,1
2024-05-17_19_39_36.wav,535200,535680,2112,1
2024-05-17_19_39_36.wav,535200,535680,2160,1
2024-05-17_19_39_36.wav,535200,535680,2208,1
2024-05-17_19_39_36.wav,535200,535680,2256,1
2024-05-17_19_39_36.wav,535200,535680,2304,1
2024-05-17_19_39_36.wav,539040,539520,720,0
2024-05-17_19_39_36.wav,547680,548160,1152,0
2024-05-17_19_39_36.wav,549600,550080,768,0
2024-05-17_19_39_36.wav,554400,554880,1392,0
2024-05-17_19_39_36.wav,554880,555360,864,0
2024-05-17_19_39_36.wav,558240,558720,768,0
2024-05-17_19_39_36.wav,558720,559200,1200,0
2024-05-17_19_39_36.wav,560640,561120,1872,0
2024-05-17_19_39_36.wav,562560,563040,768,0
2024-05-17_19_39_36.wav,564000,564480,912,0
2024-05-17_19_39_36.wav,564480,564960,48,0
2024-05-17_19_39_36.wav,571200,571680,1728,0
2024-05-17_19_39_36.wav,578400,578880,432,0
2024-05-17_19_39_36.wav,582240,582720,96,0
2024-05-17_19_39_36.wav,585120,585600,1008,0
2024-05-17_19_39_36.wav,585600,586080,1440,0
2024-05-17_19_39_36.wav,586560,587040,1440,0
2024-05-17_19_39_36.wav,588000,588480,240,0
2024-05-17_19_39_36.wav,592800,593280,2016,0
2024-05-17_19_39_36.wav,593760,594240,1104,0
2024-05-17_19_39_36.wav,603840,604320,1584,0
2024-05-17_19_39_36.wav,607200,607680,2256,0
2024-05-17_19_39_36.wav,612480,612960,384,0
2024-05-17_19_39_36.wav,612480,612960,1824,0
2024-05-17_19_39_36.wav,615360,615840,1056,0
2024-05-17_19_39_36.wav,617760,618240,1728,0
2024-05-17_19_39_36.wav,620160,620640,1296,0
2024-05-17_19_39_36.wav,623520,624000,1248,0
2024-05-17_19_39_36.wav,624480,624960,288,0
2024-05-17_19_39_36.wav,624960,625440,2112,0
2024-05-17_19_39_36.wav,625440,625920,864,0
2024-05-17_19_39_36.wav,625440,625920,1392,0
2024-05-17_19_39_36.wav,628800,629280,1920,0
2024-05-17_19_39_36.wav,629280,629760,192,0
2024-05-17_19_39_36.wav,631680,632160,480,0
2024-05-17_19_39_36.wav,634080,634560,0,1
2024-05-17_19_39_36.wav,634080,634560,48,1
2024-05-17_19_39_36.wav,634080,634560,96,1
2024-05-17_19_39_36.wav,634080,634560,144,1
2024-05-17_19_39_36.wav,634080,634560,192,1
2024-05-17_19_39_36.wav,634080,634560,240,1
2024-05-17_19_39_36.wav,634080,634560,288,1
2024-05-17_19_39_36.wav,634080,634560,336,1
2024-05-17_19_39_36.wav,634080,634560,384,1
2024-05-17_19_39_36.wav,634080,634560,432,1
2024-05-17_19_39_36.wav,634080,634560,480,1
2024-05-17_19_39_36.wav,634080,634560,528,1
2024-05-17_19_39_36.wav,634080,634560,576,1
2024-05-17_19_39_36.wav,634080,634560,624,1
2024-05-17_19_39_36.wav,634080,634560,672,1
2024-05-17_19_39_36.wav,634080,634560,720,1
2024-05-17_19_39_36.wav,634080,634560,768,1
2024-05-17_19_39_36.wav,634080,634560,816,1
2024-05-17_19_39_36.wav,634080,634560,864,1
2024-05-17_19_39_36.wav,634080,634560,912,1
2024-05-17_19_39_36.wav,634080,634560,960,1
2024-05-17_19_39_36.wav,634080,634560,1008,1
2024-05-17_19_39_36.wav,634080,634560,1056,1
2024-05-17_19_39_36.wav,634080,634560,1104,1
2024-05-17_19_39_36.wav,634080,634560,1152,1
2024-05-17_19_39_36.wav,634080,634560,1200,1
2024-05-17_19_39_36.wav,634080,634560,1248,1
2024-05-17_19_39_36.wav,634080,634560,1296,1
2024-05-17_19_39_36.wav,634080,634560,1344,1
2024-05-17_19_39_36.wav,634080,634560,1392,1
2024-05-17_19_39_36.wav,634080,634560,1440,1
2024-05-17_19_39_36.wav,634080,634560,1488,1
2024-05-17_19_39_36.wav,634080,634560,1536,1
2024-05-17_19_39_36.wav,634080,634560,1584,1
2024-05-17_19_39_36.wav,634080,634560,1632,1
2024-05-17_19_39_36.wav,634080,634560,1680,1
2024-05-17_19_39_36.wav,634080,634560,1728,1
2024-05-17_19_39_36.wav,634080,634560,1776,1
2024-05-17_19_39_36.wav,634080,634560,1824,1
2024-05-17_19_39_36.wav,634080,634560,1872,1
2024-05-17_19_39_36.wav,634080,634560,1920,1
2024-05-17_19_39_36.wav,634080,634560,1968,1
2024-05-17_19_39_36.wav,634080,634560,2016,1
2024-05-17_19_39_36.wav,634080,634560,2064,1
2024-05-17_19_39_36.wav,634080,634560,2112,1
2024-05-17_19_39_36.wav,634080,634560,2160,1
2024-05-17_19_39_36.wav,634080,634560,2208,1
2024-05-17_19_39_36.wav,634080,634560,2256,1
2024-05-17_19_39_36.wav,634080,634560,2304,1
2024-05-17_19_39_36.wav,634560,635040,0,1
2024-05-17_19_39_36.wav,634560,635040,48,1
2024-05-17_19_39_36.wav,634560,635040,96,1
2024-05-17_19_39_36.wav,634560,635040,144,1
2024-05-17_19_39_36.wav,634560,635040,192,1
2024-05-17_19_39_36.wav,634560,635040,240,1
2024-05-17_19_39_36.wav,634560,635040,288,1
2024-05-17_19_39_36.wav,634560,635040,336,1
2024-05-17_19_39_36.wav,634560,635040,384,1
2024-05-17_19_39_36.wav,634560,635040,432,1
2024-05-17_19_39_36.wav,634560,635040,480,1
2024-05-17_19_39_36.wav,634560,635040,528,1
2024-05-17_19_39_36.wav,634560,635040,576,1
2024-05-17_19_39_36.wav,634560,635040,624,1
2024-05-17_19_39_36.wav,634560,635040,672,1
2024-05-17_19_39_36.wav,634560,635040,720,1
2024-05-17_19_39_36.wav,634560,635040,768,1
2024-05-17_19_39_36.wav,634560,635040,816,1
2024-05-17_19_39_36.wav,634560,635040,864,1
2024-05-17_19_39_36.wav,634560,635040,912,1
2024-05-17_19_39_36.wav,634560,635040,960,1
2024-05-17_19_39_36.wav,634560,635040,1008,1
2024-05-17_19_39_36.wav,634560,635040,1056,1
2024-05-17_19_39_36.wav,634560,635040,1104,1
2024-05-17_19_39_36.wav,634560,635040,1152,1
2024-05-17_19_39_36.wav,634560,635040,1200,1
2024-05-17_19_39_36.wav,634560,635040,1248,1
2024-05-17_19_39_36.wav,634560,635040,1296,1
2024-05-17_19_39_36.wav,634560,635040,1344,1
2024-05-17_19_39_36.wav,634560,635040,1392,1
2024-05-17_19_39_36.wav,634560,635040,1440,1
2024-05-17_19_39_36.wav,634560,635040,1488,1
2024-05-17_19_39_36.wav,634560,635040,1536,1
2024-05-17_19_39_36.wav,634560,635040,1584,1
2024-05-17_19_39_36.wav,634560,635040,1632,1
2024-05-17_19_39_36.wav,634560,635040,1680,1
2024-05-17_19_39_36.wav,634560,635040,1728,1
2024-05-17_19_39_36.wav,634560,635040,1776,1
2024-05-17_19_39_36.wav,634560,635040,1824,1
2024-05-17_19_39_36.wav,634560,635040,1872,1
2024-05-17_19_39_36.wav,634560,635040,1920,1
2024-05-17_19_39_36.wav,634560,635040,1968,1
2024-05-17_19_39_36.wav,634560,635040,2016,1
2024-05-17_19_39_36.wav,634560,635040,2064,1
2024-05-17_19_39_36.wav,634560,635040,2112,1
2024-05-17_19_39_36.wav,634560,635040,2160,1
2024-05-17_19_39_36.wav,634560,635040,2208,1
2024-05-17_19_39_36.wav,634560,635040,2256,1
2024-05-17_19_39_36.wav,634560,635040,2304,1
2024-05-17_19_39_36.wav,636000,636480,336,0
2024-05-17_19_39_36.wav,637440,637920,432,0
2024-05-17_19_39_36.wav,645600,646080,1200,0
2024-05-17_19_39_36.wav,647040,647520,720,0
2024-05-17_19_39_36.wav,652800,653280,432,0
2024-05-17_19_39_36.wav,656640,657120,1584,0
2024-05-17_19_39_36.wav,657120,657600,384,0
2024-05-17_19_39_36.wav,667200,667680,96,0
2024-05-17_19_39_36.wav,668640,669120,384,0
2024-05-17_19_39_36.wav,678240,678720,192,0
2024-05-17_19_39_36.wav,678720,679200,48,0
2024-05-17_19_39_36.wav,679680,680160,1440,0
2024-05-17_19_39_36.wav,684480,684960,720,0
2024-05-17_19_39_36.wav,692160,692640,1440,0
2024-05-17_19_39_36.wav,700800,701280,432,0
2024-05-17_19_39_36.wav,702240,702720,1536,0
2024-05-17_19_39_36.wav,709440,709920,48,0
2024-05-17_19_39_36.wav,711840,712320,1728,0
2024-05-17_19_39_36.wav,716640,717120,2256,0
2024-05-17_19_39_36.wav,718560,719040,144,0
2024-05-17_19_39_36.wav,722880,723360,1536,0
2024-05-17_19_39_36.wav,724800,725280,288,0
2024-05-17_19_39_36.wav,733440,733920,1248,0
2024-05-17_19_39_36.wav,743040,743520,960,0
2024-05-17_19_39_36.wav,749760,750240,0,1
2024-05-17_19_39_36.wav,749760,750240,48,1
2024-05-17_19_39_36.wav,749760,750240,96,1
2024-05-17_19_39_36.wav,749760,750240,144,1
2024-05-17_19_39_36.wav,749760,750240,192,1
2024-05-17_19_39_36.wav,749760,750240,240,1
2024-05-17_19_39_36.wav,749760,750240,288,1
2024-05-17_19_39_36.wav,749760,750240,336,1
2024-05-17_19_39_36.wav,749760,750240,384,1
2024-05-17_19_39_36.wav,749760,750240,432,1
2024-05-17_19_39_36.wav,749760,750240,480,1
2024-05-17_19_39_36.wav,749760,750240,528,1
2024-05-17_19_39_36.wav,749760,750240,576,1
2024-05-17_19_39_36.wav,749760,750240,624,1
2024-05-17_19_39_36.wav,749760,750240,672,1
2024-05-17_19_39_36.wav,749760,750240,720,1
2024-05-17_19_39_36.wav,749760,750240,768,1
2024-05-17_19_39_36.wav,749760,750240,816,1
2024-05-17_19_39_36.wav,749760,750240,864,1
2024-05-17_19_39_36.wav,749760,750240,912,1
2024-05-17_19_39_36.wav,749760,750240,960,1
2024-05-17_19_39_36.wav,749760,750240,1008,1
2024-05-17_19_39_36.wav,749760,750240,1056,1
2024-05-17_19_39_36.wav,749760,750240,1104,1
2024-05-17_19_39_36.wav,749760,750240,1152,1
2024-05-17_19_39_36.wav,749760,750240,1200,1
2024-05-17_19_39_36.wav,749760,750240,1248,1
2024-05-17_19_39_36.wav,749760,750240,1296,1
2024-05-17_19_39_36.wav,749760,750240,1344,1
2024-05-17_19_39_36.wav,749760,750240,1392,1
2024-05-17_19_39_36.wav,749760,750240,1440,1
2024-05-17_19_39_36.wav,749760,750240,1488,1
2024-05-17_19_39_36.wav,749760,750240,1536,1
2024-05-17_19_39_36.wav,749760,750240,1584,1
2024-05-17_19_39_36.wav,749760,750240,1632,1
2024-05-17_19_39_36.wav,749760,750240,1680,1
2024-05-17_19_39_36.wav,749760,750240,1728,1
2024-05-17_19_39_36.wav,749760,750240,1776,1
2024-05-17_19_39_36.wav,749760,750240,1824,1
2024-05-17_19_39_36.wav,749760,750240,1872,1
2024-05-17_19_39_36.wav,749760,750240,1920,1
2024-05-17_19_39_36.wav,749760,750240,1968,1
2024-05-17_19_39_36.wav,749760,750240,2016,1
2024-05-17_19_39_36.wav,749760,750240,2064,1
2024-05-17_19_39_36.wav,749760,750240,2112,1
2024-05-17_19_39_36.wav,749760,750240,2160,1
2024-05-17_19_39_36.wav,749760,750240,2208,1
2024-05-17_19_39_36.wav,749760,750240,2256,1
2024-05-17_19_39_36.wav,749760,750240,2304,1
2024-05-17_19_39_36.wav,750240,750720,0,1
2024-05-17_19_39_36.wav,750240,750720,48,1
2024-05-17_19_39_36.wav,750240,750720,96,1
2024-05-17_19_39_36.wav,750240,750720,144,1
2024-05-17_19_39_36.wav,750240,750720,192,1
2024-05-17_19_39_36.wav,750240,750720,240,1
2024-05-17_19_39_36.wav,750240,750720,288,1
2024-05-17_19_39_36.wav,750240,750720,336,1
2024-05-17_19_39_36.wav,750240,750720,384,1
2024-05-17_19_39_36.wav,750240,750720,432,1
2024-05-17_19_39_36.wav,750240,750720,480,1
2024-05-17_19_39_36.wav,750240,750720,528,1
2024-05-17_19_39_36.wav,750240,750720,576,1
2024-05-17_19_39_36.wav,750240,750720,624,1
2024-05-17_19_39_36.wav,750240,750720,672,1
2024-05-17_19_39_36.wav,750240,750720,720,1
2024-05-17_19_39_36.wav,750240,750720,768,1
2024-05-17_19_39_36.wav,750240,750720,816,1
2024-05-17_19_39_36.wav,750240,750720,864,1
2024-05-17_19_39_36.wav,750240,750720,912,1
2024-05-17_19_39_36.wav,750240,750720,960,1
2024-05-17_19_39_36.wav,750240,750720,1008,1
2024-05-17_19_39_36.wav,750240,750720,1056,1
2024-05-17_19_39_36.wav,750240,750720,1104,1
2024-05-17_19_39_36.wav,750240,750720,1152,1
2024-05-17_19_39_36.wav,750240,750720,1200,1
2024-05-17_19_39_36.wav,750240,750720,1248,1
2024-05-17_19_39_36.wav,750240,750720,1296,1
2024-05-17_19_39_36.wav,750240,750720,1344,1
2024-05-17_19_39_36.wav,750240,750720,1392,1
2024-05-17_19_39_36.wav,750240,750720,1440,1
2024-05-17_19_39_36.wav,750240,750720,1488,1
2024-05-17_19_39_36.wav,750240,750720,1536,1
2024-05-17_19_39_36.wav,750240,750720,1584,1
2024-05-17_19_39_36.wav,750240,750720,1632,1
2024-05-17_19_39_36.wav,750240,750720,1680,1
2024-05-17_19_39_36.wav,750240,750720,1728,1
2024-05-17_19_39_36.wav,750240,750720,1776,1
2024-05-17_19_39_36.wav,750240,750720,1824,1
2024-05-17_19_39_36.wav,750240,750720,1872,1
2024-05-17_19_39_36.wav,750240,750720,1920,1
2024-05-17_19_39_36.wav,750240,750720,1968,1
2024-05-17_19_39_36.wav,750240,750720,2016,1
2024-05-17_19_39_36.wav,750240,750720,2064,1
2024-05-17_19_39_36.wav,750240,750720,2112,1
2024-05-17_19_39_36.wav,750240,750720,2160,1
2024-05-17_19_39_36.wav,750240,750720,2208,1
2024-05-17_19_39_36.wav,750240,750720,2256,1
2024-05-17_19_39_36.wav,750240,750720,2304,1
2024-05-17_19_39_36.wav,761280,761760,1200,0
2024-05-17_19_39_36.wav,778560,779040,336,0
2024-05-17_19_39_36.wav,779520,780000,480,0
2024-05-17_19_39_36.wav,781440,781920,1344,0
2024-05-17_19_39_36.wav,783360,783840,1008,0
2024-05-17_19_39_36.wav,797280,797760,384,0
2024-05-17_19_39_36.wav,812640,813120,2160,0
2024-05-17_19_39_36.wav,819360,819840,0,0
2024-05-17_19_39_36.wav,820320,820800,624,0
2024-05-17_19_39_36.wav,821760,822240,720,0
2024-05-17_19_39_36.wav,823680,824160,1680,0
2024-05-17_19_39_36.wav,824640,825120,1584,0
2024-05-17_19_39_36.wav,827520,828000,432,0
2024-05-17_19_39_36.wav,837120,837600,1440,0
2024-05-17_19_39_36.wav,838560,839040,1056,0
2024-05-17_19_39_36.wav,845760,846240,288,0
2024-05-17_19_39_36.wav,850560,851040,1728,0
2024-05-17_19_39_36.wav,852000,852480,2256,0
2024-05-17_19_39_36.wav,853920,854400,528,0
2024-05-17_19_39_36.wav,861120,861600,480,0
2024-05-17_19_39_36.wav,862080,862560,864,0
2024-05-17_19_39_36.wav,866400,866880,0,1
2024-05-17_19_39_36.wav,866400,866880,48,1
2024-05-17_19_39_36.wav,866400,866880,96,1
2024-05-17_19_39_36.wav,866400,866880,144,1
2024-05-17_19_39_36.wav,866400,866880,192,1
2024-05-17_19_39_36.wav,866400,866880,240,1
2024-05-17_19_39_36.wav,866400,866880,288,1
2024-05-17_19_39_36.wav,866400,866880,336,1
2024-05-17_19_39_36.wav,866400,866880,384,1
2024-05-17_19_39_36.wav,866400,866880,432,1
2024-05-17_19_39_36.wav,866400,866880,480,1
2024-05-17_19_39_36.wav,866400,866880,528,1
2024-05-17_19_39_36.wav,866400,866880,576,1
2024-05-17_19_39_36.wav,866400,866880,624,1
2024-05-17_19_39_36.wav,866400,866880,672,1
2024-05-17_19_39_36.wav,866400,866880,720,1
2024-05-17_19_39_36.wav,866400,866880,768,1
2024-05-17_19_39_36.wav,866400,866880,816,1
2024-05-17_19_39_36.wav,866400,866880,864,1
2024-05-17_19_39_36.wav,866400,866880,912,1
2024-05-17_19_39_36.wav,866400,866880,960,1
2024-05-17_19_39_36.wav,866400,866880,1008,1
2024-05-17_19_39_36.wav,866400,866880,1056,1
2024-05-17_19_39_36.wav,866400,866880,1104,1
2024-05-17_19_39_36.wav,866400,866880,1152,1
2024-05-17_19_39_36.wav,866400,866880,1200,1
2024-05-17_19_39_36.wav,866400,866880,1248,1
2024-05-17_19_39_36.wav,866400,866880,1296,1
2024-05-17_19_39_36.wav,866400,866880,1344,1
2024-05-17_19_39_36.wav,866400,866880,1392,1
2024-05-17_19_39_36.wav,866400,866880,1440,1
2024-05-17_19_39_36.wav,866400,866880,1488,1
2024-05-17_19_39_36.wav,866400,866880,1536,1
2024-05-17_19_39_36.wav,866400,866880,1584,1
2024-05-17_19_39_36.wav,866400,866880,1632,1
2024-05-17_19_39_36.wav,866400,866880,1680,1
2024-05-17_19_39_36.wav,866400,866880,1728,1
2024-05-17_19_39_36.wav,866400,866880,1776,1
2024-05-17_19_39_36.wav,866400,866880,1824,1
2024-05-17_19_39_36.wav,866400,866880,1872,1
2024-05-17_19_39_36.wav,866400,866880,1920,1
2024-05-17_19_39_36.wav,866400,866880,1968,1
2024-05-17_19_39_36.wav,866400,866880,2016,1
2024-05-17_19_39_36.wav,866400,866880,2064,1
2024-05-17_19_39_36.wav,866400,866880,2112,1
2024-05-17_19_39_36.wav,866400,866880,2160,1
2024-05-17_19_39_36.wav,866400,866880,2208,1
2024-05-17_19_39_36.wav,866400,866880,2256,1
2024-05-17_19_39_36.wav,866400,866880,2304,1
2024-05-17_19_39_36.wav,866880,867360,0,1
2024-05-17_19_39_36.wav,866880,867360,48,1
2024-05-17_19_39_36.wav,866880,867360,96,1
2024-05-17_19_39_36.wav,866880,867360,144,1
2024-05-17_19_39_36.wav,866880,867360,192,1
2024-05-17_19_39_36.wav,866880,867360,240,1
2024-05-17_19_39_36.wav,866880,867360,288,1
2024-05-17_19_39_36.wav,866880,867360,336,1
2024-05-17_19_39_36.wav,866880,867360,384,1
2024-05-17_19_39_36.wav,866880,867360,432,1
2024-05-17_19_39_36.wav,866880,867360,480,1
2024-05-17_19_39_36.wav,866880,867360,528,1
2024-05-17_19_39_36.wav,866880,867360,576,1
2024-05-17_19_39_36.wav,866880,867360,624,1
2024-05-17_19_39_36.wav,866880,867360,672,1
2024-05-17_19_39_36.wav,866880,867360,720,1
2024-05-17_19_39_36.wav,866880,867360,768,1
2024-05-17_19_39_36.wav,866880,867360,816,1
2024-05-17_19_39_36.wav,866880,867360,864,1
2024-05-17_19_39_36.wav,866880,867360,912,1
2024-05-17_19_39_36.wav,866880,867360,960,1
2024-05-17_19_39_36.wav,866880,867360,1008,1
2024-05-17_19_39_36.wav,866880,867360,1056,1
2024-05-17_19_39_36.wav,866880,867360,1104,1
2024-05-17_19_39_36.wav,866880,867360,1152,1
2024-05-17_19_39_36.wav,866880,867360,1200,1
2024-05-17_19_39_36.wav,866880,867360,1248,1
2024-05-17_19_39_36.wav,866880,867360,1296,1
2024-05-17_19_39_36.wav,866880,867360,1344,1
2024-05-17_19_39_36.wav,866880,867360,1392,1
2024-05-17_19_39_36.wav,866880,867360,1440,1
2024-05-17_19_39_36.wav,866880,867360,1488,1
2024-05-17_19_39_36.wav,866880,867360,1536,1
2024-05-17_19_39_36.wav,866880,867360,1584,1
2024-05-17_19_39_36.wav,866880,867360,1632,1
2024-05-17_19_39_36.wav,866880,867360,1680,1
2024-05-17_19_39_36.wav,866880,867360,1728,1
2024-05-17_19_39_36.wav,866880,867360,1776,1
2024-05-17_19_39_36.wav,866880,867360,1824,1
2024-05-17_19_39_36.wav,866880,867360,1872,1
2024-05-17_19_39_36.wav,866880,867360,1920,1
2024-05-17_19_39_36.wav,866880,867360,1968,1
2024-05-17_19_39_36.wav,866880,867360,2016,1
2024-05-17_19_39_36.wav,866880,867360,2064,1
2024-05-17_19_39_36.wav,866880,867360,2112,1
2024-05-17_19_39_36.wav,866880,867360,2160,1
2024-05-17_19_39_36.wav,866880,867360,2208,1
2024-05-17_19_39_36.wav,866880,867360,2256,1
2024-05-17_19_39_36.wav,866880,867360,2304,1
2024-05-17_19_39_36.wav,868320,868800,0,0
2024-05-17_19_39_36.wav,868800,869280,864,0
2024-05-17_19_39_36.wav,876960,877440,1104,0
2024-05-17_19_39_36.wav,878880,879360,2016,0
2024-05-17_19_39_36.wav,880320,880800,1920,0
2024-05-17_19_39_36.wav,888000,888480,1824,0
2024-05-17_19_39_36.wav,889440,889920,432,0
2024-05-17_19_39_36.wav,891840,892320,1200,0
2024-05-17_19_39_36.wav,907680,908160,672,0
2024-05-17_19_39_36.wav,907680,908160,1824,0
2024-05-17_19_39_36.wav,913440,913920,1536,0
2024-05-17_19_39_36.wav,914400,914880,288,0
2024-05-17_19_39_36.wav,914400,914880,336,0
2024-05-17_19_39_36.wav,914880,915360,0,0
2024-05-17_19_39_36.wav,916800,917280,1632,0
2024-05-17_19_39_36.wav,926880,927360,1680,0
2024-05-17_19_39_36.wav,927840,928320,144,0
2024-05-17_19_39_36.wav,931200,931680,2064,0
2024-05-17_19_39_36.wav,933120,933600,1344,0
2024-05-17_19_39_36.wav,933600,934080,2304,0
2024-05-17_19_39_36.wav,942240,942720,1344,0
2024-05-17_19_39_36.wav,944160,944640,432,0
2024-05-17_19_39_36.wav,954240,954720,2064,0
2024-05-17_19_39_36.wav,954720,955200,480,0
2024-05-17_19_39_36.wav,957120,957600,96,0
2024-05-17_19_39_36.wav,958560,959040,912,0
2024-05-17_19_39_36.wav,960960,961440,1584,0
2024-05-17_19_39_36.wav,961920,962400,912,0
2024-05-17_19_39_36.wav,969600,970080,1200,0
2024-05-17_19_39_36.wav,972960,973440,864,0
2024-05-17_19_39_36.wav,977760,978240,1056,0
2024-05-17_19_39_36.wav,979680,980160,0,0
2024-05-17_19_39_36.wav,979680,980160,144,0
2024-05-17_19_39_36.wav,980160,980640,1008,0
2024-05-17_19_39_36.wav,984000,984480,480,0
2024-05-17_19_39_36.wav,986880,987360,0,1
2024-05-17_19_39_36.wav,986880,987360,48,1
2024-05-17_19_39_36.wav,986880,987360,96,1
2024-05-17_19_39_36.wav,986880,987360,144,1
2024-05-17_19_39_36.wav,986880,987360,192,1
2024-05-17_19_39_36.wav,986880,987360,240,1
2024-05-17_19_39_36.wav,986880,987360,288,1
2024-05-17_19_39_36.wav,986880,987360,336,1
2024-05-17_19_39_36.wav,986880,987360,384,1
2024-05-17_19_39_36.wav,986880,987360,432,1
2024-05-17_19_39_36.wav,986880,987360,480,1
2024-05-17_19_39_36.wav,986880,987360,528,1
2024-05-17_19_39_36.wav,986880,987360,576,1
2024-05-17_19_39_36.wav,986880,987360,624,1
2024-05-17_19_39_36.wav,986880,987360,672,1
2024-05-17_19_39_36.wav,986880,987360,720,1
2024-05-17_19_39_36.wav,986880,987360,768,1
2024-05-17_19_39_36.wav,986880,987360,816,1
2024-05-17_19_39_36.wav,986880,987360,864,1
2024-05-17_19_39_36.wav,986880,987360,912,1
2024-05-17_19_39_36.wav,986880,987360,960,1
2024-05-17_19_39_36.wav,986880,987360,1008,1
2024-05-17_19_39_36.wav,986880,987360,1056,1
2024-05-17_19_39_36.wav,986880,987360,1104,1
2024-05-17_19_39_36.wav,986880,987360,1152,1
2024-05-17_19_39_36.wav,986880,987360,1200,1
2024-05-17_19_39_36.wav,986880,987360,1248,1
2024-05-17_19_39_36.wav,986880,987360,1296,1
2024-05-17_19_39_36.wav,986880,987360,1344,1
2024-05-17_19_39_36.wav,986880,987360,1392,1
2024-05-17_19_39_36.wav,986880,987360,1440,1
2024-05-17_19_39_36.wav,986880,987360,1488,1
2024-05-17_19_39_36.wav,986880,987360,1536,1
2024-05-17_19_39_36.wav,986880,987360,1584,1
2024-05-17_19_39_36.wav,986880,987360,1632,1
2024-05-17_19_39_36.wav,986880,987360,1680,1
2024-05-17_19_39_36.wav,986880,987360,1728,1
2024-05-17_19_39_36.wav,986880,987360,1776,1
2024-05-17_19_39_36.wav,986880,987360,1824,1
2024-05-17_19_39_36.wav,986880,987360,1872,1
2024-05-17_19_39_36.wav,986880,987360,1920,1
2024-05-17_19_39_36.wav,986880,987360,1968,1
2024-05-17_19_39_36.wav,986880,987360,2016,1
2024-05-17_19_39_36.wav,986880,987360,2064,1
2024-05-17_19_39_36.wav,986880,987360,2112,1
2024-05-17_19_39_36.wav,986880,987360,2160,1
2024-05-17_19_39_36.wav,986880,987360,2208,1
2024-05-17_19_39_36.wav,986880,987360,2256,1
2024-05-17_19_39_36.wav,986880,987360,2304,1
2024-05-17_19_39_36.wav,987360,987840,0,1
2024-05-17_19_39_36.wav,987360,987840,48,1
2024-05-17_19_39_36.wav,987360,987840,96,1
2024-05-17_19_39_36.wav,987360,987840,144,1
2024-05-17_19_39_36.wav,987360,987840,192,1
2024-05-17_19_39_36.wav,987360,987840,240,1
2024-05-17_19_39_36.wav,987360,987840,288,1
2024-05-17_19_39_36.wav,987360,987840,336,1
2024-05-17_19_39_36.wav,987360,987840,384,1
2024-05-17_19_39_36.wav,987360,987840,432,1
2024-05-17_19_39_36.wav,987360,987840,480,1
2024-05-17_19_39_36.wav,987360,987840,528,1
2024-05-17_19_39_36.wav,987360,987840,576,1
2024-05-17_19_39_36.wav,987360,987840,624,1
2024-05-17_19_39_36.wav,987360,987840,672,1
2024-05-17_19_39_36.wav,987360,987840,720,1
2024-05-17_19_39_36.wav,987360,987840,768,1
2024-05-17_19_39_36.wav,987360,987840,816,1
2024-05-17_19_39_36.wav,987360,987840,864,1
2024-05-17_19_39_36.wav,987360,987840,912,1
2024-05-17_19_39_36.wav,987360,987840,960,1
2024-05-17_19_39_36.wav,987360,987840,1008,1
2024-05-17_19_39_36.wav,987360,987840,1056,1
2024-05-17_19_39_36.wav,987360,987840,1104,1
2024-05-17_19_39_36.wav,987360,987840,1152,1
2024-05-17_19_39_36.wav,987360,987840,1200,1
2024-05-17_19_39_36.wav,987360,987840,1248,1
2024-05-17_19_39_36.wav,987360,987840,1296,1
2024-05-17_19_39_36.wav,987360,987840,1344,1
2024-05-17_19_39_36.wav,987360,987840,1392,1
2024-05-17_19_39_36.wav,987360,987840,1440,1
2024-05-17_19_39_36.wav,987360,987840,1488,1
2024-05-17_19_39_36.wav,987360,987840,1536,1
2024-05-17_19_39_36.wav,987360,987840,1584,1
2024-05-17_19_39_36.wav,987360,987840,1632,1
2024-05-17_19_39_36.wav,987360,987840,1680,1
